link,title,price,transaction,city,region,description,surface,bathrooms,rooms
https://www.tayara.tn/item/bureaux-et-plateaux/sousse/m-saken/bureau-de-3-pices-pour-profession-librale/69400db7cd04d08be74b4841/,Bureau de 3 pièces pour profession libérale,500,Vente,Sousse,M Saken,"Offre de Location
3 bureaux à louer A+2 pour profession libérale (avocat notaire, medecin..)
Doté d'une bonne orientation.
Emplacement exceptionnel au cœur du M'saken.
L'appartement est situé dans une résidence R+3 .
Il se compose comme suit:
Un grand salon à l'entré.
2 bureaux dont une avec placard .
Une toilette.
Une cuisine équipée .
Balcon .
Caractéristiques :
Gaz de ville .
Climatisation .
Prix : 500dt/ Mois",80,1,
https://www.tayara.tn/item/appartements/tunis/l-aouina/-louer-appartement-s2-cit-wahat-laouina/692ff522145e1617cbafc178/, À louer – Appartement S+2 – Cité Wahat l’aouina ,850,Location,Tunis,L Aouina," À louer – Appartement S+2 – Cité Wahat l’aouina 
✅ Prix 850 dt 
Découvrez ce superbe appartement S+2 situé dans un quartier résidentiel calme et recherché à l’aouina.
✨ Caractéristiques :
 • 🛏️ 2 chambre à coucher 
 • 🍽️ Cuisine 
 • 🛁 Salle d’eau
📍 Emplacement idéal, à proximité de toutes les commodités : commerces, écoles, et axes principaux.
📞 Pour plus d’informations ou pour organiser une visite, contactez-nous dès maintenant sur : 27424429 - 90087201 - 98106060 - 98106061",90,1,2
https://www.tayara.tn/item/appartements/sousse/hammam-sousse/s3-hammem-sousse-prs-mosqu-el-sahaba/6931b3bb145e1617cbb08c6b/,(S+3)  à Hammem Sousse  Prés Mosqué El Sahaba  ,690,Location,Sousse,Hammam Sousse," ✅Appartement (s+3)  à Hammem sousse  Prés Mosqué El Sahaba 
 ✅Chauffage central
 ✅Dressing
 ✅Cuisine agencée et équipée 
 ✅Balcon 
 ✅au Troisième étage sans Ascenseur 
⏰ Appelez nous pour le visiter gratuitement.
Votre conseillère : ACHWEK SEDDIK: 𝐈𝐍𝐅𝐎𝐋𝐈𝐍𝐄 : 📱 +21628615615 Whatsapp / Botim.
🏠Nos Adresses :
✅ Agence Khezema : Rue Hassen Ben Said 4051 khezema ouest sousse.
☎️ 𝐈𝐍𝐅𝐎𝐋𝐈𝐍𝐄: +21673275544.
✅ Agence Bouhsina : Rue Omar Ibn Abdelaziz Bouhsina Sousse, 4027.
☎️ 𝐈𝐍𝐅𝐎𝐋𝐈𝐍𝐄 : +21673216390.
📩 Email :newway.immo@gmail.com.
NEW WAY , NEWWAY , new way , newway , NewWay , real estate , realestate , new way sousse , agence immobiliere sousse , agence immobiliere , new way agence immobiliere sousse , agence immobilière , new way agence immobilière sousse .",120,1,3
https://www.tayara.tn/item/maisons-et-villas/tunis/gammarth/a-louer-une-charmante-villa-gammarth/69400d008914daae519bbcd5/,A louer une charmante villa à Gammarth,6500,Location,Tunis,Gammarth,"La Méditerranée immobilière La Marsa vous propose pour la location une villa à Gammarth.
Ce dernier se compose d'un salon s'ouvre sur la piscine , une suite parentale , Deux chambres à coucher qui partagent une salle de bain , Une cuisine équipée ,Une salle d’eau pour invités .
la villa se munit d'un Jardin , une Piscine , une Place de parking et une chambre de service",450,3,4
https://www.tayara.tn/item/maisons-et-villas/tunis/gammarth/av-villa-gammarth-sup/69400c988914daae519bbc86/,Av. Villa Gammarth Sup.,2200000,Vente,Tunis,Gammarth,"À vendre une villa à retaper sur les collines de Gammarth,  à qlqs mètres du café Journal, villa à retaper construite sur un terrain de 950 m2",950,2,5
https://www.tayara.tn/item/appartements/tunis/ain-zaghouen/appartement-s1-direct-promoteur-cit-wahat/69400c05cd04d08be74b46fe/,appartement s1 direct promoteur Cité wahat ,189,Location,Tunis,Ain Zaghouen,"À vendre – Appartement neuf à Cité El Wahat, Ain Zaghouan

Carthaginois Immobilière vous propose à la vente un appartement neuf, jamais habité, idéalement situé au cœur de la Cité El Wahat – Ain Zaghouan, à proximité immédiate de Carrefour Market et Ben Yaghlen.

L’appartement se compose de :

Un salon lumineux

Une kitchenette équipée (plaque, hotte et four) ouverte sur le salon

Une chambre à coucher

Une spacieuse terrasse de 17 m²

Superficie 47 m2+17 m2 de terrasse 

✔ Enregistrement : 1 %
💰 Prix : 189 MDT

📞 Pour plus d’informations, veuillez contacter le 52 242 006",47,1,2
https://www.tayara.tn/item/appartements/sousse/tunis/appartement-s2-haut-standing-la-rsidence-folla/690b54cc6490817594e40b85/,Appartement S+2 Haut Standing à la Résidence Folla,520000,Vente,sousse,Tunis,"L’agence immobilière du Lac met en vente un joyau appartement à la Résidence Folla à Chott-Meriem.

Appartement Standing aux étages avec ascenseur, de surface Habitable de 76m2, intimité assurée,Composé d’un lumineux Salon, Cuisine à L’américaine équipée, salle de douche, Suite parental, 1 chambre , Salon,Climatisation réversible. place parking sous-sol.

Prix sur demande : 520 000 DT Négociable 

La résidence Folla est embellie par 6 piscines à l’eau de mer, avec bassins enfants avec des caméras de surveillance accessibles depuis la tv de l’appartement - Spa avec hammam, massages, soins divers, salle de sports, piscine couverte, salon de coiffure et esthétique prix très abordables. - 2 restaurants - Café, café maure - Salle de jeu - Supérette ouverte toute la journée - Aire de jeux pour les enfants - Transats, parasols dans toute la résidence et sur la plage. - Protection UV au-dessus des bassins pour enfants",76,0,2
https://www.tayara.tn/item/appartements/tunis/jardins-de-carthage/un-appartement-s2-louer-aux-jardins-de-carthage/6936f02ccd04d08be74785c2/,un appartement s2 à louer aux jardins de carthage,2100,Location,Tunis,Jardins De Carthage,"Capitalimmo propose à la location un appartement en S+2 dans une résidence sécurisée aux jardins de Carthage.

L’espace jour abrite un salon lumineux avec une vue dégagée et une cuisine équipée et une salle d'eau pour les invités.

deux chambres à coucher et un salle de bain avec baignoire sont les composantes de la partie nuit.

prix de location : 2100DT",130,2,2
https://www.tayara.tn/item/appartements/tunis/lac-1/bureau-3-pices-les-berges-du-lac-1/690b336e8e4e0e4acb5db8b8/,Bureau  3 pièces Les Berges du Lac 1,1300,Location,Tunis,Lac 1,"🏢 À Louer : Bureau 3 Pièces – Les Berges du Lac 1
Offrez à votre activité une adresse professionnelle  au cœur du Lac 1.
Ce bureau lumineux et bien agencé convient parfaitement pour cabinet, agence, startup ou profession libérale.
🔹 Superficie : 80 m²
🔹 Configuration : 3 pièces + accueil + kitchenette + salle d’eau
🔹 Climatisation
✨ Emplacement stratégique – proche commodités, banques, cafés d’affaires, parkings.
💰 Loyer : 1300 DT / mois
📍 Lieu : Berges du Lac 1
🏢 Keskes Immo & Services 
📞 Pour plus d’informations ou une visite, contactez-nous dès maintenant !
➡  98 305 239 / 99 984 810/ 21 314 242
📱 WhatsApp : 98 329 930
📧 immo.keskes@gmail.com
#Lac1 #Locationbureau #bureauÀLouer #ImmoKeskes #Tunis #LocationProfessionnel #Tunisie",80,1,2
https://www.tayara.tn/item/appartements/tunis/tunis/-louer-appartement-s1-ariana-cit-ettamir/6940081bcd04d08be74b44a9/,"À Louer : Appartement S+1 à Ariana, Cité Ettamir",800,Location,Tunis,Tunis,"HRimmo vous propose à la location un appartement S+1 neuf, jamais habité, situé au rez-de-chaussée d’une villa sécurisée, offrant confort et modernité. Proche de toutes les commodités (banques, écoles, centres commerciaux, etc.) et pas loin du terminus du métro 2, idéal pour les déplacements.

L’appartement se compose de :

✔ Un salon spacieux et lumineux
✔ Une cuisine américaine entièrement équipée
✔ Une chambre à coucher
✔ Une salle d’eau
Caractéristiques :
✔ Chauffage 
✔ Climatisation split
✔ Place de parking à votre disposition
Idéal pour : une personne seule ou deux filles recherchant calme et proximité des commodités.
Disponibilité : immédiate
 N’hésitez pas à nous contacter dès maintenant pour organiser une visite et découvrir cet appartement d’exception 
Pour plus d’infos ou une visite, contactez-nous en message privé ou par téléphone.
Tél : (+216) 29 010 808
WhatsApp : + (216) 23 022 859",70,1,1
https://www.tayara.tn/item/appartements/tunis/menzah/a-vendre-appartement-s2-manzah-2/6940078bcd04d08be74b445a/,A vendre appartement s+2 manzah 2 ,550,Vente,Tunis,Menzah,"Notre Agence Le Palais
met a la vente un appartement s+2 meublé au 2éme étage dans une résidence gardée
situé à :
Manzah 2
composée de :
✅ salon avec balcon 
✅ deux chambre à coucher 
✅ cuisine bien équipée 
✅ salle d'eau 
✅ salle de bain  
L'appartement est équipé par:
✅ climatiseurs
✅chauffage centrale
✅place de parking sous sol 
prix de vente : 550.000 MD  
 superficie : 160m²
si vous êtes intéressés, veuillez nous contacter pour plus d'info sur 27726768/28341012
Réf:Z100",160,1,2
https://www.tayara.tn/item/terrains-et-fermes/ben-arous/mornag/-/694006adcd04d08be74b43d8/,أرض فلاحية ,300000,,Ben Arous,Mornag,"أرض فلاحية للبيع 
3000 متر مربع 
ستة أشجار زيتون 
الثمن قابل للنقاش ",,,
https://www.tayara.tn/item/magasins%2c-commerces-et-locaux-industriels/sfax/route-el-afrane/a-louer-route-lafrane-km-65/6940069c8914daae519bb8bc/,"A louer  route lafrane km 6,5",1200,Location,Sfax,Route El Afrane,,42,,
https://www.tayara.tn/item/maisons-et-villas/nabeul/klibia/duplex-meubl-117-m-kelibia/67fcfe4dfd1c6385be4ec29f/,Duplex meublé 117 m² à Kelibia,230000,Vente,Nabeul,Kélibia,"A vendre Duplex meublé à Kelibia situé à 10 minutes en voiture de plage el Mansourah.
Duplex composé en réez de chaussé d’un garage de surface 20 m².
En 1er étage de surface 117 m² composée d’un salon, un coin séjour, une cuisine avec salle à manger, une salle de bain.
En 2ème étage deux chambres à coucher, un salon, une salle d’eau et une spacieuse terrasse.
Duplex avec une entrée commune équipée d’un puits et près de toutes les commodités.
Prix : 230 000 Dt
Référence : VT985
TEL : 72 295 572 / 29 760 600 / 29 760 700
WhatsApp : (+216)  29 760 600 / 29 760 700 
",117,2,2
https://www.tayara.tn/item/terrains-et-fermes/nabeul/hammamet/-290-28-99202001/69400161cd04d08be74b40af/,ارض 290م ب 28 مليون بالحمامات الجنوبية 99202001,28000,,Nabeul,Hammamet,"A vendre terrain 290m situé à 5km de Hammamet Yasmine .
l'eau et l'électricité sont disponible .
prix: 28D négociable
pour plus d'infos appelez: 99202001
WhatsApp: 28466261",,,
https://www.tayara.tn/item/magasins%2c-commerces-et-locaux-industriels/sousse/khzema/fonds-de-commerce-vendre/6940005bcd04d08be74b4004/,Fonds de commerce à vendre,0,Vente,Sousse,Khzema,"🔥 À vendre - Fonds de commerce à Khzema Ouest auprès du rond point SIAB 🔥
Belle opportunité pour lancer votre projet !
🛍️ Boutique 25m² (actuellement prêt-à-porter)

✨ Possibilité d'ajouter d'autres activités (hors restauration & drugstore)
💰 Un faible loyer 

📍 Emplacement stratégique à Khzema Ouest 
Rue hassen ben saïd -Sousse",25,0,1
https://www.tayara.tn/item/appartements/ariana/ariana-ville/location/69400038cd04d08be74b3fe7/,Location ,800,Location,Ariana,Ariana Ville,"✳️✳️LOCATION CITE ENNOZHA ARIANA
#jzimmobilière met un #appartementalouer en S+1 au rez de chaussée situé a #citeennozha pas loin de terminus métro 2 idéale pour fille fonctionnaire dont il contient : 
*Un salon
*Une chambre à coucher 
*Salle de bain 
*Une cuisine très bien équipée
Prix: 800d/mois
🔴Pour toutes informations complémentaires prière de nous contacter sur☎️ 24970050 
",75,1,2
https://www.tayara.tn/item/bureaux-et-plateaux/tunis/lac-1/al-bureau-a6-au-lac1/6863cc53d5464a896c9ff1d4/,AL Bureau A+6 au Lac1,8442,Location,Tunis,Lac 1,"L’agence Idéal Immobilier vous propose à la location un bureau d’une superficie de 349.30m², situé au 2ème étage d'une résidence bureautique prisée aux Berges du Lac1.
Cet espace de travail se compose d’un accueil, 06 bureaux, une salle serveur, deux kitchenettes et de quatre blocs sanitaires.
Le bureau est équipé d’un système de climatisation et chauffage central.
Loyer : 8 441.416 DT/mois HTVA (paiement trimestriel avec 02 mois de caution).
Frais de syndic : 349.300 DT/mois.
Les places de parking sont en plus, à 200 DT, mensuels la place.
Envie de savoir plus ? De visiter ? N’hésitez pas à nous contacter au numéro suivant : (+216) 53 540 819.
Pour consulter nos offres, visitez notre site web : www.idealimmo.tn",350,4,7
https://www.tayara.tn/item/bureaux-et-plateaux/tunis/lac-1/al-bureau-390m-au-lac1/690ca3218e4e0e4acb5e7caa/,AL Bureau 390m² au Lac1,9400,Location,Tunis,Lac 1,"L’agence Idéal Immobilier vous propose à la location un bureau d’une superficie de 390m², situé au 2ème étage d’un immeuble à usage professionnel sécurisé aux Berges du Lac1.
Cet espace de travail se compose de 11 bureaux, une salle serveur, 02 kitchenettes et 05 blocs sanitaire.
L’immeuble est équipé d’un ascenseur et d’une climatisation centralisée (chaud/froid).
Loyer : 9 400 DT/mois (HTVA).
Envie de savoir plus ? De visiter ? N’hésitez pas à nous contacter au numéro suivant : (+216) 53 540 819.
Pour consulter nos offres, visitez notre site web : www.idealimmo.tn",390,5,11
https://www.tayara.tn/item/bureaux-et-plateaux/tunis/lac-1/al-bureau-170m-au-lac1/68dfb836e7035d31a40e534c/,AL Bureau 170m² au Lac1,3684,Location,Tunis,Lac 1,"L'agence Idéal Immobilier met en location un bureau d’une superficie de 170m², situé au 1er étage d’un immeuble professionnel aux Berges du Lac1. 
L’espace de travail se compose de 05 bureaux, une kitchenette et deux blocs sanitaires.
Une place de parking au sous-sol est incluse pour plus de commodité.
Loyer : 3 684DT/mois (HTVA, incluant les frais de parking).
Pour plus d’informations ou pour organiser une visite, contactez-nous au (+216) 53 540 819. 
Découvrez également toutes nos offres sur notre site : www.idealimmo.tn",170,2,5
https://www.tayara.tn/item/bureaux-et-plateaux/tunis/lac-1/al-bureau-de-230m-au-lac1/68e4e4a76c505afdc06036de/,AL Bureau de 230m² au Lac1,3750,Location,Tunis,Lac 1,"L’agence Idéal Immobilier vous propose à la location un bureau d’une superficie de 230m², situé au 1er étage d'une résidence bureautique prisée aux Berges du Lac1.
Cet espace de travail se compose de 05 bureaux, d’une kitchenette et d’un bloc sanitaire.
Le bureau est équipé d’un système de climatisation et chauffage central.
Loyer : 3 750 DT/mois (incluant deux places de parking au sous-sol).
Frais de syndic : 150 DT/mois.
Envie de savoir plus ? De visiter ? N’hésitez pas à nous contacter au numéro suivant : (+216) 53 540 819.
Pour consulter nos offres, visitez notre site web : www.idealimmo.tn",230,1,5
https://www.tayara.tn/item/bureaux-et-plateaux/tunis/lac-1/espace-bureautique-de-700m-au-lac1/67878d4e7041684afec35db7/,Espace bureautique de 700m² au Lac1,15000,Location,Tunis,Lac 1,"L’agence Idéal Immobilier vous propose à la location un bureau d’une superficie de 700m², situé au 2ème étage d’un immeuble à usage professionnel sécurisé aux Berges du Lac1.
Cet espace de travail se compose de 21 bureaux, une salle serveur, 06 kitchenettes et 14 blocs sanitaire.
L’immeuble est équipé d’un ascenseur à double cabine, d’une climatisation (chaud/froid) par Split-System et dispose de 06 places de parking.
Loyer : 15 000 DT/mois (HTVA).
Envie de savoir plus ? De visiter ? N’hésitez pas à nous contacter au numéro suivant : (+216) 53 540 819.
Pour consulter nos offres, visitez notre site web : www.idealimmo.tn",700,14,21
https://www.tayara.tn/item/immobilier-neuf/la-manouba/la-manouba/a-vendre-s2-au-rdc/690db759145e1617cb9e5ad9/,A vendre S+2 au RDC,259999,Vente,La Manouba,La Manouba,"Découvrez cet appartement S+2 de 105.6 m², au RDC d'une résidence haut de gamme dans un emplacement stratégique à proximité du Manouba Technopole du Campus Universitaire de Manouba et de la station métro Palais El-Warda, offrant ainsi une accessibilité optimale et un cadre de vie agréable dans un environnement dynamique et bien desservi , Cest un Excellent choix pour une petite famille avec 2 adorables enfants

Cette résidence vous offre :
-Ascenseur
-Parterre en grés dans la masse 1er choix
- Menuiserie en Aluminium prestige Double Vitrage
-Volets roulants électrique
-Cuisine agencée
-Robinetterie et sanitaire de qualité
- Dressing agencé
-Climatisation individuelle
-Chauffage central
- Isolation phonique Isolation thermique
- Celliers en sous-sol
-Intérphone
-Caméra de surveillance dans les locaux communs
Les places de parking ne sont pas comprises 19 000DT la place de parking en plus.",105,2,2
https://www.tayara.tn/item/immobilier-neuf/la-manouba/la-manouba/a-vendre-s2-au-2-me-tage/690dc02d145e1617cb9e6833/,A vendre S+2 au 2 ème étage,338000,Vente,La Manouba,La Manouba,"Découvrez cet appartement S+2 de 137,6 m², au 2 ème étage d'une résidence haut de gamme dans un emplacement stratégique à proximité du Manouba Technopole du Campus Universitaire de Manouba et de la station métro Palais El-Warda, offrant ainsi une accessibilité optimale et un cadre de vie agréable dans un environnement dynamique et bien desservi , Cest un Excellent choix pour une petite famille avec 2 adorables enfants

Cette résidence vous offre :
-Ascenseur
-Parterre en grés dans la masse 1er choix
- Menuiserie en Aluminium prestige Double Vitrage
-Volets roulants électrique
-Cuisine agencée
-Robinetterie et sanitaire de qualité
- Dressing agencé
-Climatisation individuelle
-Chauffage central
- Isolation phonique Isolation thermique
- Celliers en sous-sol
-Intérphone
-Caméra de surveillance dans les locaux communs
Les places de parking ne sont pas comprises 19 000DT la place de parking en plus.",,2,2
